-583.753	0.097	11720725cytbx_bcl17_0074
-583.739	0.107	11720721cytbx_bcl13_0376
-583.716	0.083	11720719cytbx_bcl11_0393
-583.711	0.087	11720721cytbx_bcl13_0101
-583.703	0.108	11720702cytbx_bcl20_0094
-583.695	0.107	11720707cytbx_bcl1_0484
-583.639	0.097	11720724cytbx_bcl16_0010
-583.595	0.082	11720719cytbx_bcl11_0064
-583.595	0.106	11720710cytbx_bcl4_0373
-583.575	0.091	11720725cytbx_bcl17_0103
-583.563	0.106	11720722cytbx_bcl14_0433
-583.526	0.101	11720712cytbx_bcl6_0242
-583.462	0.114	11720724cytbx_bcl16_0053
-583.452	0.111	11720715cytbx_bcl9_0300
-583.440	0.097	11720719cytbx_bcl11_0469
-583.429	0.084	11720725cytbx_bcl17_0202
-583.406	0.104	11720708cytbx_bcl2_0029
-583.383	0.089	11720719cytbx_bcl11_0045
-583.354	0.110	11720712cytbx_bcl6_0236
-583.335	0.097	11720722cytbx_bcl14_0344
-583.327	0.064	11720723cytbx_bcl15_0388
-583.276	0.110	11720714cytbx_bcl8_0259
-583.265	0.111	11720711cytbx_bcl5_0278
-583.256	0.080	11720720cytbx_bcl12_0213
-583.248	0.085	11720714cytbx_bcl8_0476
-583.248	0.090	11720702cytbx_bcl20_0010
-583.237	0.111	11720716cytbx_bcl10_0188
-583.210	0.096	11720727cytbx_bcl19_0365
-583.195	0.085	11720708cytbx_bcl2_0005
-583.184	0.106	11720722cytbx_bcl14_0416
-583.157	0.088	11720710cytbx_bcl4_0064
-583.152	0.076	11720710cytbx_bcl4_0035
-583.148	0.083	11720711cytbx_bcl5_0284
-583.141	0.105	11720727cytbx_bcl19_0482
-583.116	0.088	11720712cytbx_bcl6_0316
-583.115	0.074	11720722cytbx_bcl14_0361
-583.113	0.101	11720724cytbx_bcl16_0471
-583.103	0.095	11720720cytbx_bcl12_0412
-583.093	0.108	11720712cytbx_bcl6_0132
-583.058	0.109	11720722cytbx_bcl14_0100
-583.043	0.107	11720702cytbx_bcl20_0390
-583.037	0.096	11720725cytbx_bcl17_0476
-583.024	0.108	11720707cytbx_bcl1_0496
-583.012	0.091	11720727cytbx_bcl19_0132
-583.002	0.103	11720716cytbx_bcl10_0468
-583.000	0.115	11720716cytbx_bcl10_0485
-582.988	0.094	11720720cytbx_bcl12_0251
-582.967	0.107	11720713cytbx_bcl7_0326
